lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
599513				bet-s {[b]e[t]-s}	destroy; worn out		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	97			0
599515				bet-s {[b]e[t]-s}	fall down (from wound or illness)		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	99			0
601514				bew {(Cə.)[b]ew}	gourd		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2098			0
599512				beʔ {[b]eʔ}	female slave or servant		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	96			0
601501				bij {[b]ij}	tiger-like animal		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2085			0
601502				bij {[b]ij}	assist		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2086			0
601517				bin {[b]i[n]}	river bank		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2101			0
601518				bin {[b]i[n]}	frequently		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2102			0
601520				birʔ {[b]irʔ}	female of animals		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2104			0
601519				birʔ {[b]irʔ} (dial. *-r > *-j)	female of animals		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2103			0
599516				bit {[b]i[t]}	[place name]		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	100			0
600079				bomʔ {(Cə.)[b](r)omʔ}	(surname)		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	663			0
600078	670			bomʔ {[b](r)omʔ}	casting mold		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	662			0
600082				bonʔ {[b]o[n]ʔ}	eat		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	666			0
600081				bonʔ-s	cooked rice or millet		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	665			0
600062				bop {[b](r)[o]p}	lack	v.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	646			0
600138				boŋ {(mə-)[b](r)oŋ} ~ C.[b](r)oŋ.	sew		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	722			0
601499				braj {[b]raj}	wear out, exhaust		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2083			0
599575				braŋ-s {[b]raŋ-s}	extreme illness		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	159			0
599551				brenʔ	distinguish		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	135			0
599552				brenʔ	dispute	v.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	136			0
601527				breŋ	even	adj.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2111			0
599509				brit {[b]ri[t]}	[place name]		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	93			0
600070				brom {[b]rom}	in every case		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	654			0
599550				bron-s {[b]ro[n]-s}	law		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	134			0
599483				brək-s {[b]rək-s}	complete	adj.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	67			0
601516	239			brən {(Cə.)[b]rə[n]}	poor		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2100			0
601525				brəŋ {[b]rəŋ}	full, solid		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2109			0
601526				brəŋ {[b]rəŋ}	lean on		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2110			0
600157				bu {[b](r)u}	drum stick		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	741			0
600158				bu {[b](r)u}	mayfly		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	742			0
600083				bum {[b](r)[u]m}	float about; universally		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	667			0
600124				bur {[b]ur}	great, big		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	708			0
600127				burʔ {[b]urʔ}	unhappy		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	711			0
600154				but {[b]ut}	great		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	738			0
600155				but {[b]ut}	grieved, annoyed		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	739			0
600150				but-s {[b]ut-s}	grieved		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	734			0
600199				buʔ {[b](r)uʔ}	big mound		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	783			0
600161				bək {[b]ək}	fullness		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	745			0
600162				bək {[b]ək}	crawl (bu.bjuwk)		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	746			0
600163				bək {[b]ək}	subdue; submit		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	747			0
600164				bək {[b]ək}	lie prostrate		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	748			0
600165				bək {[b]ək}	quiver	n.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	749			0
600166				bək {[b]ək}	quiver	n.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	750			0
600167				bək {[b]ək}	garment; wear (v.)		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	751			0
600168				bək {[b]ək}	subdue, submit		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	752			0
600160				bək-s {[b]ək-s} (< *[b]uk-s ?)	hatch	v.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	744			0
600108				bər {[b][ə]r}	fat	adj.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	692			0
600200				bəʔ {[b]əʔ}	carry on the back		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	784			0
600201				bəʔ {[b]əʔ}	box of a carriage		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	785			0
601543				bˤa {[b]ˤa}	crawl		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2127			0
601544				bˤa {[b]ˤa}	part of personal name		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2128			0
599593				bˤa-s {[b]ˤa-s}	food held in the mouth		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	177			0
601530				bˤaj {[b]ˤaj}	ba.sa saunter, dance		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2114			0
599584				bˤak {(Cə.)[b]ˤak}	thin		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	168			0
601474				bˤan	tray, basin		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2058			0
601531				bˤar {[b]ˤar}	white, white-haired		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2115			0
601486				bˤat-s {[b]ˤ[a][t]-s}	streamer, flutter		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2070			0
599475				bˤawk {[b]ˤawk}	waterfall?		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	59			0
599473				bˤawk-s {[b]ˤawk-s}	violent		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	57			0
601478				bˤaŋ {[b]ˤaŋ}	bang-hwang hestitate		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2062			0
601479				bˤaŋ {[b]ˤaŋ}	side		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2063			0
601480				bˤaŋ {[b]ˤaŋ}	walk alongside		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2064			0
601481				bˤaŋ {[b]ˤaŋ}	(a kind of plant)		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2065			0
601482				bˤaŋ {[b]ˤaŋ}	beside; assist		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2066			0
599463				bˤaŋ-s {[b]ˤaŋ-s}	beside; assist		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	47			0
599597				bˤaʔ {[b]ˤaʔ}	register	n.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	181			0
601498				bˤe {[b]ˤe}	small hand-drum		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2082			0
599508				bˤek {[b]ˤek}	inner coffin		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	92			0
601524				bˤeŋ {(Cə.)[b]ˤeŋ}	pitcher		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2108			0
601523				bˤeŋ {[b]ˤeŋ}	screen; protect (v.)		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2107			0
599574				bˤeŋʔ {[b]ˤeŋʔ}	side by side, together		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	158			0
601545				bˤok {[b]ˤok}	charioteer, servant		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2129			0
599598				bˤoʔ {[b]ˤ(r)oʔ}	lead, govern	v.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	182			0
601470				bˤra {[b]ˤra}	rake	n.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2054			0
599445				bˤrajʔ {[b]ˤrajʔ}	stop, cease		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	29			0
599447				bˤrak	white		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	31			0
599583				bˤrak {[b]ˤrak}	silk		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	167			0
600075				bˤranʔ {[b]ˤranʔ}	dignified, grand		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	659			0
599458				bˤren-s {[b]ˤren-s}	manage, deal with		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	42			0
599548				bˤrer-s {[b]ˤre[r]-s}	discriminate		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	132			0
599442				bˤrot {(Cə.)[b]ˤrot}	uproot		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	26			0
601477				bˤroŋ {[b]ˤroŋ}	huge		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2061			0
599461				bˤroŋʔ {[b]ˤroŋʔ}	oyster, mussel		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	45			0
599462				bˤroŋʔ {[b]ˤroŋʔ}	oyster, mussel		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	46			0
601484				bˤru {(Cə.)[b]ˤru}	gourd		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2068			0
601472				bˤrəj {[b]ˤrəj}	push		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2056			0
599585				bˤut {[b]ˤut}	annoyed looks		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	169			0
599486				bˤut-s {[b]ˤut-s}	confused		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	70			0
599485				bˤut-s {[b]ˤ[u]t-s}	comet		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	69			0
600169				bˤək {[b]ˤək} (< *[b]ˤuk ?)	crawl		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	753			0
601487				bˤək-s {[b]ˤək-s}	wear at girdle (v.), pendants		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2071			0
601489				bˤən {(Cə.)[b]ˤə[n]}	bowl, basin		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2073			0
601494				bˤəŋ {[b]ˤəŋ}	set of cowries; friend		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2078			0
599489				bˤəʔ {(Cə.)[b]ˤəʔ}	double		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	73			0
600524				C-gʷˤrek-s	drawing	n.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1108			0
601652				C-qʰrərʔ {C-qʰrə[r]ʔ}	earthworm		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2236			0
601651				C-qʰrərʔ-s {C-qʰrə[r]ʔ-s}	earthworm		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2235			0
601058				C-rˤuʔ	old		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1642			0
601018				C-ɢruj {C-ɢruj-s}	present (food)	v.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1602			0
600137				C.boŋ {[C.b](r)oŋ}	encounter	v.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	721			0
600139				C.boŋ-s {C.[b](r)oŋ-s}	seam		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	723			0
599549				C.bron-s {C.[b]ro[n]-s}	cap		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	133			0
599457				C.bˤanʔ {C.[b]ˤanʔ}	comrade		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	41			0
601492				C.bˤraŋ {C.[b]ˤraŋ}	(place name)		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2076			0
599450				C.bˤre-s {C.[b]ˤre-s}	weed resembling grain		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	34			0
599470				C.bˤruk {C.[b]ˤruk}	hail		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	54			0
601493				C.bˤəŋ	awning, sail		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2077			0
599646				C.dzˤre {C.dzˤre(j)}	firewood		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	230			0
599617				C.dzˤəm {C.dzˤ[ə]m}	silkworm		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	201			0
601935				C.dəʔ {C.[d]əʔ}	market	n.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2519			0
601614				C.g<r>em {C.[g]<r>em}	pincers, tongs		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2198			0
601578				C.gaj {[C.g](r)aj} ~ [Cə.g](r)aj	straddle; ride		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2162			0
601576				C.gəj {C.[g]əj}	[not in GSR:] leech		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2160			0
600888				C.gʷəʔ {C.[g]ʷ(r)əʔ}	mortar		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1472			0
600514				C.gʷˤraj {C.[g]ʷˤraj}	row	v.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1098			0
600469				C.gʷˤraŋ	crosswise; horizontal		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1053			0
600443				C.gˤaj {C.[g]ˤaj}	river		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1027			0
600433				C.gˤaw {[C.g]ˤaw}	call out		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1017			0
602583				C.gˤraŋʔ {C.[g]ˤraŋʔ}	apricot (tree)		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	3167			0
602516	p,5776,s			C.gˤroŋ-s	lane, street		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	3100			0
600665				C.kaj-s {C.[k](r)aj-s}	entrust to		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1249			0
600662				C.kə-s {C.k(r)ə()-s}	record	v.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1246			0
600827				C.kəmʔ {C.k(r)[ə]mʔ}	brocade		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1411			0
600822				C.kən {C.[k]ə[n]}	sinew		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1406			0
600339				C.kʷˤraʔ {[C.k]ʷˤraʔ}	few		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	923			0
600685				C.kˤ<r>ep	press between		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1269			0
600258				C.kˤak	shelf, frame		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	842			0
600765	p,814			C.kˤrok	horn, corner		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1349			0
599702				C.lreŋ	Chéng (a surname)		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	286			0
599749				C.lruŋ	insect		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	333			0
599720				C.lrə	regulate, arrange		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	304			0
602160				C.lˤaw	peach		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2744			0
602152				C.lˤaŋ	sweets		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2736			0
602172				C.lˤe	cry; weep		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2756			0
602173				C.lˤe	weep, howl		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2757			0
599987				C.lˤok	read	v.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	571			0
602142				C.lˤəm {C.lˤ[ə]m}	deep, pond		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2726			0
601309				C.maj {C.m(r)aj}	rice gruel; destroy, crush		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1893			0
602272				C.man-s {C.ma[n]-s}	creep; creeping plant		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2856			0
602273				C.man-s {C.ma[n]-s}	10000		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2857			0
602263				C.mat {C.m[a]t}	stockings		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2847			0
602283				C.maŋʔ	net		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2867			0
601334				C.men-s {C.me[n]-s}	face		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1918			0
601358				C.meŋ	name		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1942			0
602352				C.mo {C.m(r)[o]}	magician		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2936			0
601382				C.muk {C.m(r)[u]k}	eye		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1966			0
602341				C.mun-s {C.mu[n]-s}	ask		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2925			0
602369				C.mut	thing		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2953			0
602336				C.mən {C.mə[n]}	mosquito		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2920			0
602337				C.mən {C.mə[n]}	mosquito		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	2921			0
601307				C.məŋ-s	dream		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1891			0
601249				C.mˤ<r>ik {C.mˤ<r>[i]k}	vein		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1833			0
601386				C.mˤak-s	grave	n.	2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1970			0
601270				C.mˤaw	hair		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1854			0
601315	p,2445			C.mˤijʔ	rice grains, dehusked and polished		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1899			0
601389				C.mˤok	tree, wood		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1973			0
601243				C.mˤra-s	scold, revile		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1827			0
601241				C.mˤraj	hemp		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1825			0
601268				C.mˤraw	cat		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1852			0
601269				C.mˤru	kind of grass; 'thatch'		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1853			0
601284				C.mˤə	plum tree		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1868			0
601285				C.mˤə	match-maker, go-between		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1869			0
601371				C.mˤək	ink		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1955			0
601292				C.mˤət-s {C.mˤə[t]-s}	younger sister		2210	Chinese (Old)	53	9.0.1	Old Chinese	BaxterSagart 2011	WHBLS-2011	1876			0
