lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
394154	167			bɑ²²	what	intg	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0954.27	10.5.3	WH words	0
366058				bɑ²²li²²	barley	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0411.27	3.1.4	Seeds and flowers, nuts	0
375980	5781			bɑ̃u²²	raft	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0603.27	5.1	Waste products	0
369162				bɑ̃u⁵⁵bi²²	pants / trousers	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0471.27	5.11.8.2.1.3	Lower body	0
357585				bɑ⁵³ tɕi⁵⁵	uncle <father's sister's husba	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0242.27	4.7.1	Previous generation	0
357046				bɑ⁵³thwe⁵⁵	uncle <father's younger brother>	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0232.27	4.7.1	Previous generation	0
358020				bɑ⁵³thwe⁵⁵	stepfather	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0250.27	4.7.1	Previous generation	0
356940				bɑ⁵³tɕi⁵⁵	uncle <father's elder brother>	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0230.27	4.7.1	Previous generation	0
380138				bɑ⁵³wɑ⁵³	life / livelihood	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0683.27	1.1.2.1	Life/Live/Alive	0
387939				du⁵³ti⁵³jɑ⁵³	second	num	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0834.27	9.9	Numbers and numeric expression	0
350210	306			du⁵⁵	knee	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0101.27	1.5.8.4	Knee	0
413140	306,m			du⁵⁵thɑuʔ⁴	kneel	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1360.27	1.5.8.4.1	Knee-deep	0
425137				dɔ⁵⁵pwɑ⁵³	angry, be / take offense	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1621.27	8.3.1.6.1	Angry	0
372976				dɛ²²o⁵⁵	wok (large, iron) / pan	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0545.27	5.5	Cooking Implements	0
351390				dɑṇ²²jɑ²²	wound	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0124.27	1.8.6.2	Abscess/Ulcer	0
371628				dɑ̃i⁵⁵	rafter (of building)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0519.27	5.11.9	Dwellings	0
396651				dɑ̃u²²	vertical		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1002.27	9.2.1	Up	0
362971	2200			dɑ̃u⁵⁵	peacock	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0345.27	2.2.4.1	Particular birds	0
347930				dɑ̃²²	aluminum	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0057.27	3.2.4	Elements, metals, alloys	0
410829				dɑ̃²² tɑʔ⁴	punish	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1308.27	6.2.2.1	Assorted action verbs	0
373182				dɑ⁵⁵	knife	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0549.27	5.5	Cooking Implements	0
377588				dɑ⁵⁵ẽ²²	sheath / scabbard	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0634.27	5.14	Husbandry	0
373236	m,695,m			dɑ⁵⁵lɛʔ⁴kɑ̃i²²	handle (of a knife)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0550.27	5.1	Waste products	0
355057				dɑ⁵⁵pjɑ⁵³	robber	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0195.27	6.2.2.1	Assorted action verbs	0
366780				dʑĩ⁵⁵	ginger	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0425.27	3.1.5	Fruits and vegetables	0
358759				dʑo²²	horn	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0263.27	1.2.2	Horn(ed)/Antler	0
366007				dʑõ²²	wheat	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0410.27	3.1.4	Seeds and flowers, nuts	0
366218				dʑõ²²jo⁵⁵	straw (wheat)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0414.27	3.1.6.2	Other ground and milled food	0
367661				dʑõ²²m̥õ⁵³	flour	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0442.27	3.1.6.2	Other ground and milled food	0
362844				dʑo⁵⁵	turtledove	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0342.27	2.2.4.1	Particular birds	0
370346	1612			ẽ²²	house	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0494.27	5.11.9.1	Kinds of dwellings	0
391100				e²² kɑ⁵³	hectare, 1 / 15 of	clf	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0908.27	10.1.1	Prepositions	0
370396				ẽ²²khɑ̃u²²mo⁵⁵	roof	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0495.27	5.11.9	Dwellings	0
348442	1612,m			ẽ²²tɕhe²²	household	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0067.27	5.11.9.6	General	0
426327	127			eʔ⁴	sleep	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1646.27	1.1.4.1	Sleep/Be asleep	0
380975	127,126			eʔ⁴mɛʔ⁴	dream	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0699.27	1.1.4.2	Dream	0
399718				e⁵⁵	cold (weather)		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1063.27	7.1.2.3	Temperature	0
399877				e⁵⁵mjɑ⁵³	cool, pleasantly		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1066.27	7.1.2.3	Temperature	0
370749				go²²dɑ̃u²²	warehouse / storehouse	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0502.27	9.10.6	Functional buildings/places	0
346413				gu²²	cave (mountain)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0028.27	3.2.7	Cracks/Chasms/Crevices	0
351026	305,m			gwe⁵⁵se⁵³	testicle	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0117.27			0
348835				gɑ̃u⁵⁵	head	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0074.27	1.2.1	Head/Headed	0
370141				gɑ̃u⁵⁵õ⁵⁵	pillow	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0490.27	1.2.1	Head/Headed	0
369317				gɑ̃u⁵⁵pɑ̃u⁵⁵	head-cloth / turban	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0474.27	1.2.1	Head/Headed	0
369266				gɑ̃u⁵⁵si⁵⁵pu⁵³wɑ²	cloth (colorful, worn on the head)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0473.27	5.1	Waste products	0
408998				gɑ̃u⁵⁵ȵeʔ⁴	nod	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1267.27	1.2.1	Head/Headed	0
413573				gɑ⁵³he²²shɛʔ⁴	weld / solder	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1369.27	6.13.3	With Tools	0
416464				hẽ⁵⁵	growl (of tigers)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1435.27	2.1.11.1	Bark (of dog)	0
416234				hi⁵⁵	neigh	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1430.27	8.5.5	Sounds	0
373029				hĩ⁵⁵o⁵⁵	wok (frying)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0546.27	5.5	Cooking Implements	0
368122				hĩ⁵⁵tɕho²²	soup	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0451.27	5.5	Cooking Implements	0
366523				hĩ⁵⁵tθi⁵⁵hĩ⁵⁵jwɛʔ⁴	vegetable	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0420.27	3.1.2	Plant parts and types	0
371680			65:3582,65:5895,65:m	hle²²khɑ⁵⁵thiʔ⁴	flight of steps	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0520.27	6.7.5	Medium Primary (e.g. air)	0
374907	3582,m		65:3582,65:5895	hle²²kɑ⁵⁵	ladder	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0582.27	5.4	Instruments and therapies	0
364886				hlĩ⁵⁵ju⁵⁵mi⁵⁵toʔ⁴	torches (pine)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0388.27	3.1.1	Names of trees and shrubs	0
376238				hlwɑ⁵³	saw	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0608.27	5.11.5.3	Cutting/Boring	0
377744	2386			hmjɑ⁵⁵	arrow	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0637.27	5.15	War and violence	0
367399	2472			hmo²²	mushroom	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0437.27	3.1.7	Fungi	0
351284				hmɛ⁵³	mole	nbp	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0122.27	2.2.7	Other Mammals	0
391355				hniʔ⁴	year's (work)	clf	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0913.27	9.1.2	Months and Years	0
391405				hniʔ⁴	classifier for age	clf	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0914.27	10.1.3	Classifiers	0
387015				hniʔ⁴shɛ²²	twenty	num	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0816.27	9.9	Numbers and numeric expression	0
345687	3565,m			hnĩ⁵⁵khɛ⁵⁵	frost	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0014.27	3.2.1	Weather and seasons	0
402852				hnoʔ⁴	pull up (weeds)		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1131.27	6.2.2.3.1	Push	0
353072	805			hnɑʔ⁴	mucus (nasal)	nbp	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0157.27	1.8.2	Snot/Nasal Mucus	0
352411	1385,1381			hnɑ⁵³lõ⁵⁵	heart	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0144.27	1.7.1	Heart	0
393753				ho²²	that	dem	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0947.27	10.1	Ontological	0
393649				ho²² bɛʔ⁴	this side / here	dem	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0945.27	10.4.3.2	Demonstrators	0
393860				ho²² hɑ²² twe²²	those	dem	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0949.27	10.4.3.2	Demonstrators	0
425454				hoʔ⁴	be	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1628.27	10.4.1.1	Grammatical case	0
414246				hwe⁵³	wave / wield	v	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1384.27	6.7.4	Regular, Cyclic, Smoothly	0
393809				hɔ⁵⁵ ho²²	that (over yonder)	dem	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0948.27	10.1	Ontological	0
416329				hɑ̃u²²	bark	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1432.27	2.1.11.1	Bark (of dog)	0
399084				hɑ̃u⁵⁵	used / old		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1051.27	6.2.2.7.1	Use	0
395777				hɑ̃u⁵⁵lɑ̃u⁵⁵	empty	adj	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0985.27	7.1.2.1	Quantity - general	0
380870				hɑ̃²²	shape / appearance	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0697.27	9.7.1	Shape and size	0
432841				hɑ⁵³	open (the mouth)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1785.27	6.2.2.6.1	Open	0
400568				i²²	greasy / oily		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1080.27	7.1.4.2	Feel/Tactile/Texture	0
393596			65:5807,65:m	i²² twĩ²²	here	dem	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0944.27	9.2.3	Sideways	0
393543				i²² tθi²²to⁵³	these	dem	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0943.27	10.4.3.2	Demonstrators	0
393701			65:5807,65:m	i²² tθo⁵³	thus / this (way) / (like) this	dem	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0946.27	10.4.3.2	Demonstrators	0
385696				ĩ²²gɑ²²	Tuesday	n/adv	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0790.27	9.1.3	Days	0
352868				i⁵⁵	fart	nbp	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0153.27	1.8.5.2	Fart	0
368956				ĩ⁵⁵tɕi²²	clothing / garment	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0467.27	5.11.8.2.1	Clothes (general)	0
369060	m,m,695,m			ĩ⁵⁵tɕi²²lɛʔ⁴mɑ̃u⁵⁵	sleeve	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0469.27	5.11.8.2.3	Parts of clothing	0
345276				ja²²tθi²²u⁵³tu⁵³	weather	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0006.27	3.2.1	Weather and seasons	0
347400			65:1013	je²²	water	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0047.27	3.2.3	Water and other liquids	0
426044	2738			je²²	count (numbers)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1640.27	6.2.2.2	Move an object	0
345842	3565,m		65:1013,65:5730	je²²khɛ⁵⁵	ice	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0017.27	3.2.3	Water and other liquids	0
416698	3565,m		65:1013,65:5730	je²²khɛ⁵⁵	freeze / ice up	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1440.27	9.5	Change of state	0
407708			65:1013,65:m	je²²khɑʔ⁴	fetch / draw (water)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1238.27	6.2.2.2.2	Bring	0
431805				je²²ku⁵⁵	swim	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1763.27	6.6	Verbs requiring liquids	0
368235			65:1013,65:m	je²²nwe⁵⁵	water (boiled)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0453.27	3.2.3	Water and other liquids	0
346047				je²²nwe⁵⁵ŋwe⁵³	steam	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0021.27	6.6	Verbs requiring liquids	0
373812				je²²põ⁵⁵	bucket	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0561.27	5.1	Waste products	0
346781				je²²twĩ⁵⁵	well	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0035.27	9.6.1.1	Positive Qualities	0
377111			65:1013,65:m,65:m	je²²tɑ̃²²jɑuʔ⁴	conduit (open, for water)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0625.27	5.11.9	Dwellings	0
432939			65:1013,65:m	je²²tɕi⁵⁵	go up (water level) / rise	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1787.27	6.7.2	Outward	0
418411	m,99			je²²ŋɑʔ⁴	thirsty, be	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1478.27	1.1.3.1	Thirsty	0
412331	2615			jeʔ⁴	mow / cut (grass)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1342.27	6.9.4	Mince, shred	0
412767				jeʔ⁴	shave (hairs) / scrape	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1352.27	6.9.2	Carve, shave	0
425515				jeʔ⁴ tθẽ⁵⁵	harvest / reap	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1629.27	3.1.10	Verbs involving plants	0
430552				je⁵⁵	write	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1736.27	6.2.2.9.1	Write	0
403035				jẽ⁵⁵tho⁵⁵	swing / sway		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1135.27	6.7.4	Regular, Cyclic, Smoothly	0
431255				jẽ⁵⁵tho⁵⁵	rock / sway	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1751.27	3.2.9	Rocks and minerals	0
363327				jĩ²²	fly	Nanim	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0358.27	2.2.6	Insects, Arachnids, and Worms	0
430500	1108			ji²²	laugh / smile	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1735.27	1.8.8.1	Laugh/Smile	0
349795				jĩ²²bɑʔ⁴	chest	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0093.27	1.4.4.3	Chest	0
378622				ji²²sɑ⁵³jɑ²²	joke / jest	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0654.27	8.5.9	Jest	0
362704				jiʔ⁴	pheasant	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0340.27	2.2.4.1	Particular birds	0
405083				jiʔ⁴	wind (thread onto a keel)		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1179.27	3.2.1	Weather and seasons	0
399361				jĩ⁵³	overgrown (plant)		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1056.27	3.1.10	Verbs involving plants	0
360241				jõ²²	rabbit	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0292.27	2.1.1	Rodents	0
384049				jõ²²	year of the rabbit	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0758.27	9.1.2	Months and Years	0
419746	2795			jo²²	leak	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1506.27	6.6	Verbs requiring liquids	0
430063	5675			jõ²²	believe / trust	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1725.27	8.3.1.12.1	Know, Believe	0
401560				jo⁵⁵	honest / well-behaved		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1101.27	8.3.3.4.1	Honest	0
415439				ju²²	pick up (food with chopsticks)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1413.27	5.5	Cooking Implements	0
420777	303			ju²²	take / hold / get	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1528.27	6.21	Acquisitions	0
423064				ju²²	get / fetch	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1577.27	1.1.5	Strength	0
423116				ju²²	marry (a woman)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1578.27	6.19	Social action	0
411484	6094			ju⁵⁵	crazy, become	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1323.27	8.3.1.11.3	Thrilled, Dizzy	0
