/reconstructions/359	PS	*ˀabbVk-	Tigre	ˀabbəkiki	a small bird of light-yellow colour (probably a sort of lapwing)	ˀabbəkiki	ˀabbəkiki
/reconstructions/361	PS	*ˀVbbVl-	Akkadian	ibbiltu	a bird	ibbiltu	ibbiltu
/reconstructions/361	PS	*ˀVbbVl-	Arabic	ˀabābīl-	(pl.) nom d'oiseaux fabuleux (name of fabulous birds)	ˀabābīl-	ˀabābīl
/reconstructions/361	PS	*ˀVbbVl-	Geez	bābil	name of a fictious bird	bābil	bābil
/reconstructions/361	PS	*ˀVbbVl-	Tigre	ˀambäla	Webervogel	ˀambäla	ˀambäla
/reconstructions/361	PS	*ˀVbbVl-	Tigre	nab(ə)l, nabil (pl. ˀanabəl)	a bird of prey	nab	nab
/reconstructions/361	PS	*ˀVbbVl-	Amharic	amballa	a white aquatic bird which travels in flocks	amballa	amballa
/reconstructions/99	PS	*ˀabn-	Akkadian	abnu	stone	abnu	abnu
/reconstructions/99	PS	*ˀabn-	Ugaritic	ˀabn	stone	ˀabn	ˀabn
/reconstructions/99	PS	*ˀabn-	Hebrew	ˀäbän	stone	ˀäbän	ˀäbän
/reconstructions/99	PS	*ˀabn-	Samalian	ˀbn	stone	ˀbn	ˀbn
/reconstructions/99	PS	*ˀabn-	Deir Alla	ˀbn	weight	ˀbn	ˀbn
/reconstructions/99	PS	*ˀabn-	Official Aramaic	ˀbn	stone	ˀbn	ˀbn
/reconstructions/99	PS	*ˀabn-	Jewish Palestinian Aramaic	ˀăben	stone, gem	ˀăben	ˀăben
/reconstructions/99	PS	*ˀabn-	Syriac	ˀabnā	rock, stone, gem; small building	ˀabnā	ˀabnā
/reconstructions/99	PS	*ˀabn-	Geez	ˀəbn	stone	ˀəbn	ˀəbn
/reconstructions/99	PS	*ˀabn-	Tigre	ˀəbən	stone	ˀəbən	ˀəbən
/reconstructions/99	PS	*ˀabn-	Tigrinya	ˀəmni	stone	ˀəmni	ˀəmni
/reconstructions/99	PS	*ˀabn-	Harari	ūn	stone	ūn	ūn
/reconstructions/99	PS	*ˀabn-	Soddo	əmmayyä	stone	əmmayyä	əmmayyä
/reconstructions/99	PS	*ˀabn-	Soqotri	óˀoben, óben	stone	óˀoben	óˀoben
/reconstructions/99	PS	*ˀabn-	Soqotri	óˀoben, óben	stone	óben	óben
/reconstructions/773	PS	*ˀbr	 PC	*ˀabbīr-/*ˀabīr-	strong, mighty	*ˀabbīr-	*ˀabbīr
/reconstructions/773	PS	*ˀbr	 PC	*ˀabbīr-/*ˀabīr-	strong, mighty	*ˀabīr-	*ˀabīr
/reconstructions/773	PS	*ˀbr	PES	*ˀbr	to be old	*ˀbr	*ˀbr
/reconstructions/773	PS	*ˀbr	Akkadian	abāru	strength	abāru	abāru
/reconstructions/773	PS	*ˀbr	Akkadian	abru	strong	abru	abru
/reconstructions/773	PS	*ˀbr	Arabic	ˀbr	to be in a good, right, proper state	ˀbr	ˀbr
/reconstructions/773	PS	*ˀbr	Amharic	əbrit	conceit, vanity, arrogance; period of wealth; right, rule	əbrit	əbrit
/reconstructions/773	PS	*ˀbr	Chaha	abər	young person or animal in its prime	abər	abər
/reconstructions/773	PS	*ˀbr	Ezha	abər	young person or animal in its prime	abər	abər
/reconstructions/773	PS	*ˀbr	Endegen	awər	young person or animal in its prime	awər	awər
/reconstructions/773	PS	*ˀbr	Ennemor	aḇər	young person or animal in its prime	aḇər	aḇər
/reconstructions/773	PS	*ˀbr	Gyeto	aḇər	young person or animal in its prime	aḇər	aḇər
/reconstructions/375	PS	*ˀa/ibr-	Akkadian	abru	wing, fin	abru	abru
/reconstructions/375	PS	*ˀa/ibr-	Ugaritic	ˀibr	wing	ˀibr	ˀibr
/reconstructions/375	PS	*ˀa/ibr-	Hebrew	ˀäbrā, ˀēbär	pinion	ˀäbrā	ˀäbrā
/reconstructions/375	PS	*ˀa/ibr-	Hebrew	ˀäbrā, ˀēbär	pinion	ˀēbär	ˀēbär
/reconstructions/375	PS	*ˀa/ibr-	Palmyrean	ˀbr	wing	ˀbr	ˀbr
/reconstructions/375	PS	*ˀa/ibr-	Syriac	ˀebrā	feather; limb	ˀebrā	ˀebrā
/reconstructions/375	PS	*ˀa/ibr-	Mandaic	ˀbra	wing, pinion	ˀbra	ˀbra
/reconstructions/377	PS	*ˀi(-)bVr-at-	Akkadian	ibrētu	radius and ulna (the two bones of the human forearm)	ibrētu	ibrētu
/reconstructions/377	PS	*ˀi(-)bVr-at-	Hebrew	ˀēbär	limb, part	ˀēbär	ˀēbär
/reconstructions/377	PS	*ˀi(-)bVr-at-	Jewish Palestinian Aramaic	ˀbr	limb	ˀbr	ˀbr
/reconstructions/377	PS	*ˀi(-)bVr-at-	Jewish Babylonian Aramaic	ˀēbārā, ˀēbrā	limb, arm	ˀēbārā	ˀēbārā
/reconstructions/377	PS	*ˀi(-)bVr-at-	Jewish Babylonian Aramaic	ˀēbārā, ˀēbrā	limb, arm	ˀēbrā	ˀēbrā
/reconstructions/377	PS	*ˀi(-)bVr-at-	Mandaic	ˀbra	arm, limb, membrum	ˀbra	ˀbra
/reconstructions/377	PS	*ˀi(-)bVr-at-	Amharic	bərri	bone above the hoof of a cow	bərri	bərri
/reconstructions/377	PS	*ˀi(-)bVr-at-	Chaha	bänä	thigh	bänä	bänä
/reconstructions/377	PS	*ˀi(-)bVr-at-	Ezha	bännä	thigh	bännä	bännä
/reconstructions/377	PS	*ˀi(-)bVr-at-	Endegen	bäññä	thigh	bäññä	bäññä
/reconstructions/377	PS	*ˀi(-)bVr-at-	Ennemor	bäñä	thigh	bäñä	bäñä
/reconstructions/377	PS	*ˀi(-)bVr-at-	Muher	bärrä	thigh	bärrä	bärrä
/reconstructions/377	PS	*ˀi(-)bVr-at-	Gogot	bərrä	thigh	bərrä	bərrä
/reconstructions/377	PS	*ˀi(-)bVr-at-	Soddo	bərrä	thigh	bərrä	bərrä
/reconstructions/377	PS	*ˀi(-)bVr-at-	Soqotri	berbéroh	thigh	berbéroh	berbéroh
/reconstructions/1443	PS	*ˀdm	 PC	*ˀdm	to be red	*ˀdm	*ˀdm
/reconstructions/1443	PS	*ˀdm	Akkadian	adamu	red, red garment	adamu	adamu
/reconstructions/1443	PS	*ˀdm	Arabic	ˀdm	être rouge, avoir la peau brunie (to be red; to have brown skin)	ˀdm	ˀdm
/reconstructions/1443	PS	*ˀdm	Arabic	ˀādam-	tawny, dark-complexioned; having an intermixed color	ˀādam-	ˀādam
/reconstructions/1443	PS	*ˀdm	Geez	ˀaddāmāwi	red	ˀaddāmāwi	ˀaddāmāwi
/reconstructions/1443	PS	*ˀdm	Soqotri	édhom	light-brown (cow)	édhom	édhom
/reconstructions/14	PS	*ˀuḏn-	Akkadian	uznu	ear	uznu	uznu
/reconstructions/14	PS	*ˀuḏn-	Ugaritic	ˀudn	ear	ˀudn	ˀudn
/reconstructions/14	PS	*ˀuḏn-	Hebrew	ˀōzän	ear	ˀōzän	ˀōzän
/reconstructions/14	PS	*ˀuḏn-	Official Aramaic	ˀdn	ear	ˀdn	ˀdn
/reconstructions/14	PS	*ˀuḏn-	Jewish Palestinian Aramaic	ˀädnā	ear	ˀädnā	ˀädnā
/reconstructions/14	PS	*ˀuḏn-	Jewish Babylonian Aramaic	ˀōdän, ˀūdan, ˀūdān	ear	ˀōdän	ˀōdän
/reconstructions/14	PS	*ˀuḏn-	Jewish Babylonian Aramaic	ˀōdän, ˀūdan, ˀūdān	ear	ˀūdan	ˀūdan
/reconstructions/14	PS	*ˀuḏn-	Jewish Babylonian Aramaic	ˀōdän, ˀūdan, ˀūdān	ear	ˀūdān	ˀūdān
/reconstructions/14	PS	*ˀuḏn-	Syriac	ˀednā	ear, bay of the sea, handle, opening of a bottle	ˀednā	ˀednā
/reconstructions/14	PS	*ˀuḏn-	Mandaic	ˁudna	ear	ˁudna	ˁudna
/reconstructions/14	PS	*ˀuḏn-	Maalula	eḏna	ear	eḏna	eḏna
/reconstructions/14	PS	*ˀuḏn-	Mlaḥso	ezno	Ohr (ear)	ezno	ezno
/reconstructions/14	PS	*ˀuḏn-	Turoyo	aḏno	Ohr (ear)	aḏno	aḏno
/reconstructions/14	PS	*ˀuḏn-	Arabic	ˀuḏn-	ear	ˀuḏn-	ˀuḏn
/reconstructions/14	PS	*ˀuḏn-	Sabaic	ˀḏn	ear	ˀḏn	ˀḏn
/reconstructions/14	PS	*ˀuḏn-	Geez	ˀəzn	ear	ˀəzn	ˀəzn
/reconstructions/14	PS	*ˀuḏn-	Tigre	ˀəzən	ear	ˀəzən	ˀəzən
/reconstructions/14	PS	*ˀuḏn-	Tigrinya	ˀəzni	ear	ˀəzni	ˀəzni
/reconstructions/14	PS	*ˀuḏn-	Argobba	əzən	ear	əzən	əzən
/reconstructions/14	PS	*ˀuḏn-	Harari	uzun	ear, handle	uzun	uzun
/reconstructions/14	PS	*ˀuḏn-	Selti	əzn, izn	ear	əzn	əzn
/reconstructions/14	PS	*ˀuḏn-	Selti	əzn, izn	ear	izn	izn
/reconstructions/14	PS	*ˀuḏn-	Wolane	əzən	ear	əzən	əzən
/reconstructions/14	PS	*ˀuḏn-	Zway	əzən	ear	əzən	əzən
/reconstructions/14	PS	*ˀuḏn-	Gafat	əznä	ear	əznä	əznä
/reconstructions/14	PS	*ˀuḏn-	Chaha	əzər	ear	əzər	əzər
/reconstructions/14	PS	*ˀuḏn-	Ezha	əzər	ear	əzər	əzər
/reconstructions/14	PS	*ˀuḏn-	Endegen	əzər	ear	əzər	əzər
/reconstructions/14	PS	*ˀuḏn-	Ennemor	əzər	ear	əzər	əzər
/reconstructions/14	PS	*ˀuḏn-	Gyeto	əzər	ear	əzər	əzər
/reconstructions/14	PS	*ˀuḏn-	Muher	ənzən	ear	ənzən	ənzən
/reconstructions/14	PS	*ˀuḏn-	Masqan	ənzən	ear	ənzən	ənzən
/reconstructions/14	PS	*ˀuḏn-	Gogot	ənzən	ear	ənzən	ənzən
/reconstructions/14	PS	*ˀuḏn-	Soddo	ənzən	ear	ənzən	ənzən
/reconstructions/14	PS	*ˀuḏn-	Mehri	ḥə-yḏēn	ear	ḥə-yḏēn	yḏēn
/reconstructions/14	PS	*ˀuḏn-	Jibbali	ˀiḏɛ́n	ear	ˀiḏɛ́n	ˀiḏɛ́n
/reconstructions/14	PS	*ˀuḏn-	Harsusi	ḥe-yḏēn	ear	ḥe-yḏēn	yḏēn
/reconstructions/14	PS	*ˀuḏn-	Soqotri	ídhɛn	ear	ídhɛn	ídhɛn
/reconstructions/1040	PS	*ˀgr	Arabic	ˀǯr	to hire; to be hired	ˀǯr	ˀǯr
/reconstructions/1040	PS	*ˀgr	Mehri	ḥā-gōr	male slave	ḥā-gōr	gōr
/reconstructions/1040	PS	*ˀgr	Mehri	ḥā-gərīt	female slave	ḥā-gərīt	ḥā
/reconstructions/1040	PS	*ˀgr	Jibbali	ˀɔ́ˀgɔ́r	male slave	ˀɔ́ˀgɔ́r	ˀɔ́ˀgɔ́r
/reconstructions/1040	PS	*ˀgr	Jibbali	ˀiz͂írét	female slave	ˀiz͂írét	ˀiz͂írét
/reconstructions/51	PS	*ˀaḥad-	PArm	*ḥad-	one	*ḥad-	*ḥad
/reconstructions/51	PS	*ˀaḥad-	Ugaritic	ˀaḥd	one	ˀaḥd	ˀaḥd
/reconstructions/51	PS	*ˀaḥad-	Hebrew	ˀäḥād	one	ˀäḥād	ˀäḥād
/reconstructions/51	PS	*ˀaḥad-	Arabic	ˀaḥad-	one	ˀaḥad-	ˀaḥad
/reconstructions/51	PS	*ˀaḥad-	Sabaic	ˀḥd	one	ˀḥd	ˀḥd
/reconstructions/51	PS	*ˀaḥad-	Geez	ˀaḥadu	one	ˀaḥadu	ˀaḥadu
/reconstructions/51	PS	*ˀaḥad-	Tigre	ḥəd	one another	ḥəd	ḥəd
/reconstructions/51	PS	*ˀaḥad-	Tigre	ḥatte	one (feminine)	ḥatte	ḥatte
/reconstructions/51	PS	*ˀaḥad-	Tigrinya	ḥadä	one	ḥadä	ḥadä
/reconstructions/51	PS	*ˀaḥad-	Amharic	and	one	and	and
/reconstructions/51	PS	*ˀaḥad-	Argobba	hand, ḥand	one	hand	hand
/reconstructions/51	PS	*ˀaḥad-	Argobba	hand, ḥand	one	ḥand	ḥand
/reconstructions/51	PS	*ˀaḥad-	Harari	aḥad	one	aḥad	aḥad
/reconstructions/51	PS	*ˀaḥad-	Selti	had	one	had	had
/reconstructions/51	PS	*ˀaḥad-	Wolane	add	one	add	add
/reconstructions/51	PS	*ˀaḥad-	Zway	had, ad	one	had	had
/reconstructions/51	PS	*ˀaḥad-	Zway	had, ad	one	ad	ad
/reconstructions/51	PS	*ˀaḥad-	Gafat	əǯǯä	one	əǯǯä	əǯǯä
/reconstructions/51	PS	*ˀaḥad-	Chaha	at	one	at	at
/reconstructions/51	PS	*ˀaḥad-	Ezha	att	one	att	att
/reconstructions/51	PS	*ˀaḥad-	Endegen	att	one	att	att
/reconstructions/51	PS	*ˀaḥad-	Ennemor	at	one	at	at
/reconstructions/51	PS	*ˀaḥad-	Gyeto	āt	one	āt	āt
/reconstructions/51	PS	*ˀaḥad-	Muher	att	one	att	att
/reconstructions/51	PS	*ˀaḥad-	Masqan	att	one	att	att
/reconstructions/51	PS	*ˀaḥad-	Gogot	att	one	att	att
/reconstructions/51	PS	*ˀaḥad-	Soddo	att	one	att	att
/reconstructions/51	PS	*ˀaḥad-	Mehri	ˀəḥād	someone, anyone	ˀəḥād	ˀəḥād
/reconstructions/51	PS	*ˀaḥad-	Mehri	wəḥáyd	alone, solitary	wəḥáyd	wəḥáyd
/reconstructions/51	PS	*ˀaḥad-	Jibbali	ɔ́tḥad	to unite with	ɔ́tḥad	ɔ́tḥad
/reconstructions/491	PS	*ˀaḫ-	Proto-MSA	*ˀaγV	brother	*ˀaγV	*ˀaγV
/reconstructions/491	PS	*ˀaḫ-	Akkadian	aḫu	brother	aḫu	aḫu
/reconstructions/491	PS	*ˀaḫ-	Ebla	a-ḫu-um	brother	a-ḫu-um	ḫu
/reconstructions/491	PS	*ˀaḫ-	Ugaritic	ˀaḫ	brother	ˀaḫ	ˀaḫ
/reconstructions/491	PS	*ˀaḫ-	Hebrew	ˀāḥ	brother	ˀāḥ	ˀāḥ
/reconstructions/491	PS	*ˀaḫ-	Syriac	ˀaḥḥā	brother	ˀaḥḥā	ˀaḥḥā
/reconstructions/491	PS	*ˀaḫ-	Turoyo	aḥuno	Bruder (brother)	aḥuno	aḥuno
/reconstructions/491	PS	*ˀaḫ-	Arabic	ˀaḫ-	brother	ˀaḫ-	ˀaḫ
/reconstructions/491	PS	*ˀaḫ-	Sabaic	ˀḫ	brother	ˀḫ	ˀḫ
/reconstructions/491	PS	*ˀaḫ-	Minaean	ˀḫ	brother	ˀḫ	ˀḫ
/reconstructions/491	PS	*ˀaḫ-	Qatabanian	ˀḫ	brother	ˀḫ	ˀḫ
/reconstructions/491	PS	*ˀaḫ-	Geez	ˀəḫw	brother	ˀəḫw	ˀəḫw
/reconstructions/491	PS	*ˀaḫ-	Tigre	ḥu	brother	ḥu	ḥu
/reconstructions/491	PS	*ˀaḫ-	Tigrinya	ḥaw	brother	ḥaw	ḥaw
/reconstructions/491	PS	*ˀaḫ-	Argobba	əh, əḥ	brother	əh	əh
/reconstructions/491	PS	*ˀaḫ-	Argobba	əh, əḥ	brother	əḥ	əḥ
/reconstructions/491	PS	*ˀaḫ-	Argobba	äh	brother	äh	äh
/reconstructions/491	PS	*ˀaḫ-	Harari	əḥ	younger brother, junior	əḥ	əḥ
/reconstructions/492	PS	*ˀaḫ-āt-	Akkadian	aḫātu	sister	aḫātu	aḫātu
/reconstructions/492	PS	*ˀaḫ-āt-	Ebla	a-ḫa-tum	sister	a-ḫa-tum	tum
/reconstructions/492	PS	*ˀaḫ-āt-	Ugaritic	ˀaḫt	sister	ˀaḫt	ˀaḫt
/reconstructions/492	PS	*ˀaḫ-āt-	Hebrew	ˀāḥōt	sister	ˀāḥōt	ˀāḥōt
/reconstructions/492	PS	*ˀaḫ-āt-	Syriac	ḥātā	sister	ḥātā	ḥātā
/reconstructions/492	PS	*ˀaḫ-āt-	Arabic	ˀuḫt-	sister	ˀuḫt-	ˀuḫt
/reconstructions/492	PS	*ˀaḫ-āt-	Sabaic	ˀḫt	sister	ˀḫt	ˀḫt
/reconstructions/492	PS	*ˀaḫ-āt-	Geez	ˀəḫət	sister	ˀəḫət	ˀəḫət
/reconstructions/492	PS	*ˀaḫ-āt-	Amharic	əhət	sister	əhət	əhət
/reconstructions/492	PS	*ˀaḫ-āt-	Argobba	əhəd	sister	əhəd	əhəd
/reconstructions/1872	PS	*ˀḫḏ	Hebrew	ˀḥz	to seize, to grasp	ˀḥz	ˀḥz
/reconstructions/1872	PS	*ˀḫḏ	Old Aramaic	ˀḥḏ/z	to take, seize	ˀḥḏ	ˀḥḏ
/reconstructions/1872	PS	*ˀḫḏ	Old Aramaic	ˀḥḏ/z	to take, seize	z	z
/reconstructions/1872	PS	*ˀḫḏ	Jewish Babylonian Aramaic	ˀḥz	to hold, seize, close	ˀḥz	ˀḥz
/reconstructions/1872	PS	*ˀḫḏ	Arabic	ˀḫḏ	to take	ˀḫḏ	ˀḫḏ
/reconstructions/1872	PS	*ˀḫḏ	Geez	ˀaḫaza	to take, catch	ˀaḫaza	ˀaḫaza
/reconstructions/1872	PS	*ˀḫḏ	Tigrinya	ḥazä	to hold, seize	ḥazä	ḥazä
/reconstructions/1872	PS	*ˀḫḏ	Amharic	yazä	to grab, seize	yazä	yazä
/reconstructions/1872	PS	*ˀḫḏ	Argobba	ḥenǯ	nehmen (to take)	ḥenǯ	ḥenǯ
/reconstructions/1872	PS	*ˀḫḏ	Selti	ēnzä	grasp, seize, take, hold, take possession of	ēnzä	ēnzä
/reconstructions/1872	PS	*ˀḫḏ	Wolane	enzä	grasp, seize, take, hold, take possession of	enzä	enzä
/reconstructions/1872	PS	*ˀḫḏ	Zway	īnzä	grasp, seize, take, hold, take possession of	īnzä	īnzä
/reconstructions/1872	PS	*ˀḫḏ	Gafat	yazä	saisir (to seize, to take)	yazä	yazä
/reconstructions/1872	PS	*ˀḫḏ	Endegen	ēnzä	grasp, seize, take, hold, take possession of	ēnzä	ēnzä
/reconstructions/1872	PS	*ˀḫḏ	Muher	ą̈̄zä	grasp, seize, take, hold, take possession of	ą̈̄zä	ą̈̄zä
/reconstructions/1872	PS	*ˀḫḏ	Gogot	ezä	grasp, seize, take, hold, take possession of	ezä	ezä
/reconstructions/1872	PS	*ˀḫḏ	Soddo	izzä, yizzä	grasp, seize, take, hold, take possession of	izzä	izzä
/reconstructions/1872	PS	*ˀḫḏ	Soddo	izzä, yizzä	grasp, seize, take, hold, take possession of	yizzä	yizzä
/reconstructions/290	PS	*ˀḫr	PArm	*ˀḥrn (*ˀuḥrān-)	other	*ˀḥrn 	*ˀḥrn
/reconstructions/290	PS	*ˀḫr	Akkadian	uḫḫuru	to delay;  to tarry, be delayed; to be outstanding	uḫḫuru	uḫḫuru
/reconstructions/290	PS	*ˀḫr	Hebrew	ˀḥr	to be behind; pi to delay, to detain	ˀḥr	ˀḥr
/reconstructions/290	PS	*ˀḫr	Jewish Babylonian Aramaic	ˀḥr	to tarry, postpone	ˀḥr	ˀḥr
/reconstructions/290	PS	*ˀḫr	Arabic	ˀḫr	II. to delay, postpone; to make smb retreat; to be late; go back	ˀḫr	ˀḫr
/reconstructions/290	PS	*ˀḫr	Jibbali	ˀōḫər	to take away	ˀōḫər	ˀōḫər
/reconstructions/15	PS	*ˀkl	Akkadian	akālu	to eat	akālu	akālu
/reconstructions/15	PS	*ˀkl	Ebla	a-kà-lu-um	to eat	a-kà-lu-um	kà
/reconstructions/15	PS	*ˀkl	Ugaritic	ˀkl	to consume, to devour	ˀkl	ˀkl
/reconstructions/15	PS	*ˀkl	Hebrew	ˀkl	to eat	ˀkl	ˀkl
/reconstructions/15	PS	*ˀkl	Jewish Babylonian Aramaic	ˀkl	to eat	ˀkl	ˀkl
/reconstructions/15	PS	*ˀkl	Syriac	ˀkl	to eat, to consume; to itch	ˀkl	ˀkl
/reconstructions/15	PS	*ˀkl	Mandaic	akl	to eat	akl	akl
/reconstructions/15	PS	*ˀkl	Turoyo	ˀxl	I. essen (to eat)	ˀxl	ˀxl
/reconstructions/15	PS	*ˀkl	Arabic	ˀkl	to eat	ˀkl	ˀkl
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Akkadian	akalu	bread	akalu	akalu
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Ugaritic	ˀakl	grain, fodder	ˀakl	ˀakl
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Sabaic	ˀkl	grain, food	ˀkl	ˀkl
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Minaean	ˀkl	grain, food	ˀkl	ˀkl
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Geez	ˀəkl	food, bread, corn	ˀəkl	ˀəkl
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Tigre	ˀəkəl	corn	ˀəkəl	ˀəkəl
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Tigrinya	ˀəḵli	grain, cereal(s)	ˀəḵli	ˀəḵli
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Amharic	əhəl	grain, food, cereal(s), crop(s)	əhəl	əhəl
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Argobba	əhəl, əḫäl, əḫəl	cereal	əhəl	əhəl
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Argobba	əhəl, əḫäl, əḫəl	cereal	əḫäl	əḫäl
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Argobba	əhəl, əḫäl, əḫəl	cereal	əḫəl	əḫəl
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Harari	əxi	cereal, sorghum	əxi	əxi
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Selti	əkl, əkəl	cereal, barley	əkl	əkl
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Selti	əkl, əkəl	cereal, barley	əkəl	əkəl
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Wolane	əhəl	cereal, barley	əhəl	əhəl
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Zway	əhəl	cereal, barley	əhəl	əhəl
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Chaha	äxər	cereal, barley	äxər	äxər
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Ezha	äxər	cereal, barley	äxər	äxər
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Endegen	ähər	cereal, barley	ähər	ähər
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Ennemor	äxər	cereal, barley	äxər	äxər
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Gyeto	äxər	cereal, barley	äxər	äxər
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Muher	äxi	cereal, barley	äxi	äxi
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Masqan	ähər	cereal, barley	ähər	ähər
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Gogot	ähi	cereal, barley	ähi	ähi
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Soddo	äkəl, ähəl	cereal, barley	äkəl	äkəl
/reconstructions/17	PS	*ˀukl-/*ˀikl-	Soddo	äkəl, ähəl	cereal, barley	ähəl	ähəl
/reconstructions/1116	PS	*ˀil-	PCS	*ˀilāh-	god	*ˀilāh-	*ˀilāh
/reconstructions/1116	PS	*ˀil-	Akkadian	ilu	god	ilu	ilu
/reconstructions/1116	PS	*ˀil-	Hebrew	ˀēl	god	ˀēl	ˀēl
/reconstructions/1116	PS	*ˀil-	Mehri	ˀāl	god	ˀāl	ˀāl
/reconstructions/1116	PS	*ˀil-	Jibbali	ˀɔ̄ẑ	god	ˀɔ̄ẑ	ˀɔ̄ẑ
/reconstructions/1420	PS	*ˀilā/*ˀillā	Akkadian	ela	besides, apart from	ela	ela
/reconstructions/1420	PS	*ˀilā/*ˀillā	Akkadian	elat/ellit	besides, apart from, in addition to, beyond	elat	elat
/reconstructions/1420	PS	*ˀilā/*ˀillā	Akkadian	elat/ellit	besides, apart from, in addition to, beyond	ellit	ellit
/reconstructions/1420	PS	*ˀilā/*ˀillā	Akkadian	illa	without	illa	illa
/reconstructions/1420	PS	*ˀilā/*ˀillā	Amharic	alä	without, except, other than, not, un-	alä	alä
/reconstructions/1420	PS	*ˀilā/*ˀillā	Amharic	yalä	without, except	yalä	yalä
/reconstructions/1420	PS	*ˀilā/*ˀillā	Wolane	alä	without	alä	alä
/reconstructions/1420	PS	*ˀilā/*ˀillā	Endegen	alä	without	alä	alä
/reconstructions/1420	PS	*ˀilā/*ˀillā	Ennemor	anä	without	anä	anä
/reconstructions/1420	PS	*ˀilā/*ˀillā	Masqan	alä	without	alä	alä
/reconstructions/1420	PS	*ˀilā/*ˀillā	Masqan	yalä	without	yalä	yalä
/reconstructions/1420	PS	*ˀilā/*ˀillā	Gogot	yalä	without	yalä	yalä
/reconstructions/1420	PS	*ˀilā/*ˀillā	Soddo	alä	without	alä	alä
/reconstructions/1420	PS	*ˀilā/*ˀillā	Soddo	yalä	without	yalä	yalä
/reconstructions/1420	PS	*ˀilā/*ˀillā	Soddo	yāla	without	yāla	yāla
/reconstructions/415	PS	*ˀall(-ān)-	Akkadian	allānu	oak	allānu	allānu
/reconstructions/415	PS	*ˀall(-ān)-	Ebla	ˀa₅-a-la-nu-um	oak	ˀa₅-a-la-nu-um	ˀa₅
